AGNO;RBD;DGV_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_ENSE;COD_GRADO;MRUN;PROM_NOTAS_ALU;ORIGEN;ENSE_COMPLETA;MARCA_EGRESO
2021;367;0;2;ANTOF;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;310;1;25792654;6,5;RENDIMIENTO;0;0
2021;2551;0;6;LGBO;63;6310;SANTA CRUZ;62;COLCHAGUA;310;1;25806606;4,8;RENDIMIENTO;0;0
2021;25795;0;13;RM;136;13601;TALAGANTE;135;TALAGANTE;310;3;25834597;5,5;RENDIMIENTO;0;0
2021;25795;0;13;RM;136;13601;TALAGANTE;135;TALAGANTE;310;3;25804848;5,4;RENDIMIENTO;0;0
2021;1676;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;3;25853725;6,1;RENDIMIENTO;0;0
2021;8505;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;25849363;5,5;RENDIMIENTO;0;0
2021;9866;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;410;4;25787938;5,2;RENDIMIENTO;0;0
2021;2442;0;6;LGBO;63;6301;SAN FERNANDO;62;COLCHAGUA;310;1;25831408;6,9;RENDIMIENTO;0;0
2021;16652;0;7;MAULE;73;7301;CURICÓ;71;CURICÓ;310;3;25800026;4,8;RENDIMIENTO;1;0
2021;2732;0;7;MAULE;73;7301;CURICÓ;71;CURICÓ;310;4;25815220;5,2;RENDIMIENTO;0;0
2021;2551;0;6;LGBO;63;6310;SANTA CRUZ;62;COLCHAGUA;310;1;25980985;4,7;RENDIMIENTO;0;0
2021;575;0;4;COQ;41;4101;LA SERENA;41;ELQUI;610;1;25816078;4,9;RENDIMIENTO;0;0
2021;516;0;4;COQ;41;4101;LA SERENA;41;ELQUI;310;1;25818065;6,2;RENDIMIENTO;0;0
2021;1743;0;5;VALPO;51;5103;CONCÓN;53;VALPARAÍSO;310;1;25810094;5,7;RENDIMIENTO;0;0
2021;373;0;2;ANTOF;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;310;1;25817718;5,4;RENDIMIENTO;0;0
2021;72;0;15;AYP;151;15102;CAMARONES;151;ARICA;710;3;25816659;5,4;RENDIMIENTO;0;0
2021;31345;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;1;25799747;4,7;RENDIMIENTO;0;0
2021;1;0;15;AYP;151;15101;ARICA;151;ARICA;510;3;25790815;5,7;RENDIMIENTO;0;0
2021;12566;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;1;25796395;4,9;RENDIMIENTO;0;0
2021;18017;0;16;NUBLE;163;16301;SAN CARLOS;81;ÑUBLE;410;1;25832259;5;RENDIMIENTO;0;0
2021;9861;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;2;25972496;6;RENDIMIENTO;0;0
2021;518;0;4;COQ;41;4101;LA SERENA;41;ELQUI;610;4;25830230;4,1;RENDIMIENTO;0;0
2021;97;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;410;3;25830860;5,4;RENDIMIENTO;0;0
2021;280;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;410;2;25830124;5,3;RENDIMIENTO;0;0
2021;2123;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;510;3;25814870;5,2;RENDIMIENTO;0;0
2021;279;8;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;510;2;25788314;4,4;SIGE;1;0
2021;6753;0;14;RIOS;141;14101;VALDIVIA;141;VALDIVIA;310;4;25820477;5,1;RENDIMIENTO;0;0
2021;1213;0;5;VALPO;53;5301;LOS ANDES;52;LOS ANDES;510;3;25837585;5,9;RENDIMIENTO;0;0
2021;8489;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;3;25829025;6,1;RENDIMIENTO;0;0
2021;8490;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;25807686;5,8;RENDIMIENTO;0;0
2021;26362;0;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;310;4;25843457;4,5;RENDIMIENTO;0;0
2021;7629;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;310;2;25834607;6,5;RENDIMIENTO;0;0
2021;9064;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;610;3;25815898;5,5;RENDIMIENTO;0;0
2021;25853;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;610;3;25791416;6;RENDIMIENTO;0;0
2021;15769;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;310;2;25815788;6,4;RENDIMIENTO;0;0
2021;9405;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;310;1;25808109;6,2;RENDIMIENTO;0;0
2021;4572;0;8;BBIO;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;310;1;25827908;5,2;RENDIMIENTO;0;0
2021;8425;0;12;MAG;121;12101;PUNTA ARENAS;121;MAGALLANES;610;4;25794992;6,2;RENDIMIENTO;0;0
2021;438;0;3;ATCMA;31;3102;CALDERA;31;COPIAPÓ;310;2;25812977;5,6;RENDIMIENTO;0;0
2021;25172;0;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;310;3;25848694;7;RENDIMIENTO;0;0
2021;2280;0;6;LGBO;61;6115;RENGO;61;CACHAPOAL;410;4;25801349;5,4;RENDIMIENTO;0;0
2021;2280;0;6;LGBO;61;6115;RENGO;61;CACHAPOAL;410;3;25826234;5,2;RENDIMIENTO;1;0
2021;1354;0;5;VALPO;57;5702;CATEMU;52;LOS ANDES;310;1;25802575;5,1;RENDIMIENTO;0;0
2021;31345;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;2;25848827;5,2;RENDIMIENTO;0;0
2021;10783;0;13;RM;135;13501;MELIPILLA;135;TALAGANTE;310;3;25827254;6,8;RENDIMIENTO;0;0
2021;286;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;4;25794416;6,2;RENDIMIENTO;0;0
2021;8498;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25811363;4,4;RENDIMIENTO;0;0
2021;22466;0;10;LAGOS;103;10301;OSORNO;103;OSORNO;363;4;25809776;5,4;RENDIMIENTO;1;1
2021;279;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;510;1;25830543;4;RENDIMIENTO;0;0
2021;22466;0;10;LAGOS;103;10301;OSORNO;103;OSORNO;363;4;25832393;5,9;RENDIMIENTO;1;1
2021;10588;0;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;310;4;25808576;6,8;RENDIMIENTO;0;0
2021;367;0;2;ANTOF;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;310;1;25787959;6,5;RENDIMIENTO;0;0
2021;279;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;510;1;25817123;5,8;RENDIMIENTO;0;0
2021;9583;0;13;RM;131;13112;LA PINTANA;136;CORDILLERA;510;1;25817846;6,7;RENDIMIENTO;0;0
2021;10482;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;3;25820875;6,4;RENDIMIENTO;0;0
2021;10482;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;2;25800573;5,7;RENDIMIENTO;0;0
2021;31343;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;1;25817430;4,6;RENDIMIENTO;0;0
2021;9411;0;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;510;3;25793055;5,8;RENDIMIENTO;1;0
2021;10645;0;13;RM;134;13402;BUIN;132;SANTIAGO SUR;310;1;25831137;6,7;RENDIMIENTO;0;0
2021;9982;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;2;25839070;4,5;RENDIMIENTO;0;0
2021;14375;0;5;VALPO;58;5804;VILLA ALEMANA;53;VALPARAÍSO;310;1;25792117;5,2;RENDIMIENTO;0;0
2021;13168;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;310;2;25858546;6,7;RENDIMIENTO;0;0
2021;9082;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;1;25836953;6,5;RENDIMIENTO;0;0
2021;8501;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;25819138;4,7;RENDIMIENTO;0;0
2021;9862;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;25828318;6,3;RENDIMIENTO;0;0
2021;8518;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;4;25791777;6,2;RENDIMIENTO;0;0
2021;10250;0;13;RM;131;13107;HUECHURABA;137;SANTIAGO NORTE;310;2;25791310;5,7;RENDIMIENTO;0;0
2021;10419;0;13;RM;133;13302;LAMPA;137;SANTIAGO NORTE;310;1;25810671;4,9;RENDIMIENTO;0;0
2021;2733;0;7;MAULE;73;7301;CURICÓ;71;CURICÓ;310;4;25836431;4,7;RENDIMIENTO;0;0
2021;9582;0;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;310;4;25818913;5,1;RENDIMIENTO;0;0
2021;8489;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;25856242;6,6;RENDIMIENTO;0;0
2021;2329;0;6;LGBO;61;6117;SAN VICENTE;61;CACHAPOAL;363;4;25857446;5,2;RENDIMIENTO;1;1
2021;2329;0;6;LGBO;61;6117;SAN VICENTE;61;CACHAPOAL;363;2;25855237;6,4;RENDIMIENTO;0;0
2021;8411;0;12;MAG;124;12401;NATALES;121;MAGALLANES;610;3;25788866;6,5;RENDIMIENTO;0;0
2021;8411;0;12;MAG;124;12401;NATALES;121;MAGALLANES;610;3;25794447;5,8;RENDIMIENTO;0;0
2021;18080;0;8;BBIO;82;8202;ARAUCO;84;ARAUCO;410;1;25789885;4,4;RENDIMIENTO;0;0
2021;17838;0;16;NUBLE;161;16103;CHILLÁN VIEJO;81;ÑUBLE;510;2;25838378;5,9;RENDIMIENTO;0;0
2021;3618;0;7;MAULE;72;7202;CHANCO;74;CAUQUENES;310;2;25814649;5,9;RENDIMIENTO;0;0
2021;2448;0;6;LGBO;63;6301;SAN FERNANDO;62;COLCHAGUA;610;3;25834091;5,4;RENDIMIENTO;0;0
2021;9917;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;310;1;25795791;4,6;RENDIMIENTO;0;0
2021;12610;0;15;AYP;151;15101;ARICA;151;ARICA;410;1;25829532;5;RENDIMIENTO;0;0
2021;22664;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;310;2;26321463;5,9;RENDIMIENTO;0;0
2021;1464;0;5;VALPO;58;5802;LIMACHE;51;QUILLOTA;310;1;25791968;4,7;RENDIMIENTO;0;0
2021;9006;0;13;RM;131;13113;LA REINA;133;SANTIAGO ORIENTE;310;2;25818818;4,7;RENDIMIENTO;0;0
2021;8657;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;510;4;25816321;4,9;RENDIMIENTO;0;0
2021;10240;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;310;4;25790507;5,1;RENDIMIENTO;0;0
2021;8500;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;510;4;25856923;5,1;RENDIMIENTO;0;0
2021;8813;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;1;25838091;5,8;RENDIMIENTO;0;0
2021;1036;0;4;COQ;42;4204;SALAMANCA;43;CHOAPA;310;1;25855432;5;RENDIMIENTO;0;0
2021;14470;0;5;VALPO;58;5801;QUILPUÉ;53;VALPARAÍSO;610;1;25854724;5,8;RENDIMIENTO;0;0
2021;12332;0;5;VALPO;51;5103;CONCÓN;53;VALPARAÍSO;310;1;25837931;5,5;RENDIMIENTO;0;0
2021;9861;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;25797885;6,7;RENDIMIENTO;0;0
2021;7699;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;310;2;25845052;4,6;RENDIMIENTO;0;0
2021;10432;0;13;RM;133;13303;TILTIL;137;SANTIAGO NORTE;310;1;25854213;4,6;RENDIMIENTO;0;0
2021;9060;3;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;2;25838899;6,5;SIGE;1;0
2021;9897;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;310;2;25841159;6,5;RENDIMIENTO;0;0
2021;9075;0;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;610;3;25788915;5,1;RENDIMIENTO;0;0
2021;286;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;510;4;25788947;5,8;RENDIMIENTO;0;0
2021;219;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;510;2;25812162;6,2;RENDIMIENTO;0;0
2021;25136;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;2;25814931;4,7;RENDIMIENTO;0;0
2021;8518;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;25793953;4,3;RENDIMIENTO;0;0
2021;8425;0;12;MAG;121;12101;PUNTA ARENAS;121;MAGALLANES;610;3;25788726;5,1;RENDIMIENTO;0;0
2021;3252;0;7;MAULE;74;7401;LINARES;73;LINARES;610;3;25979858;6,6;RENDIMIENTO;1;0
2021;5590;0;9;ARAUC;91;9101;TEMUCO;92;CAUTÍN NORTE;310;4;25839142;5,7;RENDIMIENTO;0;0
2021;10052;0;13;RM;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;410;3;25791746;6;RENDIMIENTO;0;0
2021;25798;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;310;2;26077191;7;RENDIMIENTO;0;0
2021;9328;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;410;3;25851967;5,2;RENDIMIENTO;0;0
2021;1675;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;2;25795587;5,7;RENDIMIENTO;0;0
2021;25258;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;310;3;25812626;5,7;RENDIMIENTO;0;0
2021;9579;0;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;310;1;25844732;6,2;RENDIMIENTO;0;0
2021;9579;0;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;310;1;25833667;5,2;RENDIMIENTO;0;0
2021;8616;0;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;610;3;25789343;5;RENDIMIENTO;0;0
2021;8644;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;25833751;5,1;RENDIMIENTO;0;0
2021;14490;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;4;26062733;6,4;RENDIMIENTO;0;0
2021;10542;0;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;310;1;25854065;4,6;RENDIMIENTO;0;0
2021;1167;0;5;VALPO;54;5402;CABILDO;51;QUILLOTA;410;3;25813904;5,8;RENDIMIENTO;1;0
2021;24889;0;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;310;3;25841635;5,6;RENDIMIENTO;0;0
2021;8625;8;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;25980744;4,7;SIGE;1;0
2021;610;0;4;COQ;41;4102;COQUIMBO;41;ELQUI;510;2;25852678;4,5;RENDIMIENTO;0;0
2021;10269;0;13;RM;131;13104;CONCHALÍ;137;SANTIAGO NORTE;310;3;25798793;5,3;RENDIMIENTO;1;0
2021;12332;0;5;VALPO;51;5103;CONCÓN;53;VALPARAÍSO;310;4;25793375;6,9;RENDIMIENTO;0;0
2021;10252;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;1;25791188;6,8;RENDIMIENTO;0;0
2021;24444;0;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;510;2;25963108;4,5;RENDIMIENTO;0;0
2021;8498;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;3;25830180;5,4;RENDIMIENTO;1;0
2021;107;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;4;25825848;5,3;RENDIMIENTO;0;0
2021;218;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;1;25806569;5,2;RENDIMIENTO;0;0
2021;134;1;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;25795549;6,2;SIGE;1;0
2021;1674;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;510;1;25851648;6;RENDIMIENTO;0;0
2021;40295;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;25791525;4,9;RENDIMIENTO;0;0
2021;10399;0;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;510;3;25852206;5,1;RENDIMIENTO;0;0
2021;8535;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;4;25794269;5,4;RENDIMIENTO;0;0
2021;22752;0;14;RIOS;142;14201;LA UNIÓN;142;RANCO;710;2;25801009;6,3;RENDIMIENTO;0;0
2021;1672;1;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;2;25980191;6;SIGE;1;0
2021;25592;0;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;310;2;25839872;6,6;RENDIMIENTO;0;0
2021;1672;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;410;4;25849166;6,5;RENDIMIENTO;0;0
2021;9912;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;25804043;4,7;RENDIMIENTO;0;0
2021;8617;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;410;1;25816405;6,2;RENDIMIENTO;0;0
2021;8813;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;1;25792819;6,2;RENDIMIENTO;0;0
2021;218;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;1;25823352;5,2;RENDIMIENTO;0;0
2021;12961;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;2;25827379;6,6;RENDIMIENTO;0;0
2021;12823;6;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;2;25835753;4,7;SIGE;1;0
2021;8657;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;2;25851971;5,3;RENDIMIENTO;0;0
2021;1368;0;5;VALPO;55;5501;QUILLOTA;51;QUILLOTA;310;3;25858229;5,6;RENDIMIENTO;1;0
2021;1368;0;5;VALPO;55;5501;QUILLOTA;51;QUILLOTA;310;4;25857617;6;RENDIMIENTO;0;0
2021;8616;0;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;310;2;25850493;6,7;RENDIMIENTO;0;0
2021;1489;0;5;VALPO;58;5803;OLMUÉ;51;QUILLOTA;310;1;25802842;6,2;RENDIMIENTO;0;0
2021;1260;0;5;VALPO;53;5303;RINCONADA;52;LOS ANDES;310;1;25789744;5,2;RENDIMIENTO;0;0
2021;31345;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;1;25788963;4,2;RENDIMIENTO;0;0
2021;8675;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;3;25853522;5,3;RENDIMIENTO;1;0
2021;25591;0;13;RM;134;13402;BUIN;132;SANTIAGO SUR;410;1;25826231;5,7;RENDIMIENTO;0;0
2021;2124;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;510;4;25844893;6,7;RENDIMIENTO;0;0
2021;1681;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;2;25974993;5,8;RENDIMIENTO;0;0
2021;1048;0;4;COQ;42;4203;LOS VILOS;43;CHOAPA;310;1;25807911;5,8;RENDIMIENTO;0;0
2021;9408;0;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;310;1;25849084;5,1;RENDIMIENTO;0;0
2021;9375;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;310;2;25797536;6,2;SIGE;1;0
2021;25542;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;310;1;25856962;5,6;RENDIMIENTO;0;0
2021;1414;0;5;VALPO;55;5504;LA CRUZ;51;QUILLOTA;310;1;25848498;4,5;RENDIMIENTO;0;0
2021;9375;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;610;3;25794482;6,5;RENDIMIENTO;1;0
2021;10240;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;310;1;25792723;4,9;RENDIMIENTO;0;0
2021;10240;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;310;3;25793438;6,1;RENDIMIENTO;1;0
2021;9082;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;510;4;25847546;6,2;RENDIMIENTO;0;0
2021;9060;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;1;25838407;6,6;RENDIMIENTO;0;0
2021;191;0;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;410;2;25792205;5,7;RENDIMIENTO;0;0
2021;9579;0;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;310;2;25829355;4,9;RENDIMIENTO;0;0
2021;2551;0;6;LGBO;63;6310;SANTA CRUZ;62;COLCHAGUA;310;1;25801457;5,3;RENDIMIENTO;0;0
2021;10780;0;13;RM;135;13501;MELIPILLA;135;TALAGANTE;310;1;25848432;5,1;RENDIMIENTO;0;0
2021;10749;0;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;610;4;25828463;5,9;RENDIMIENTO;0;0
2021;10757;0;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;310;1;25857058;6,9;RENDIMIENTO;0;0
2021;9504;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;310;1;25806649;5,4;RENDIMIENTO;0;0
2021;9504;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;310;1;25820810;5,5;RENDIMIENTO;0;0
2021;16446;0;7;MAULE;71;7101;TALCA;72;TALCA;510;1;25855990;6,1;RENDIMIENTO;0;0
2021;5957;0;9;ARAUC;91;9103;CUNCO;92;CAUTÍN NORTE;310;1;25821388;6,5;RENDIMIENTO;0;0
2021;11284;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;363;2;25980869;5,7;RENDIMIENTO;0;0
2021;2938;0;7;MAULE;71;7101;TALCA;72;TALCA;410;3;25849560;4,1;RENDIMIENTO;1;0
2021;8616;0;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;610;3;25852494;4,9;RENDIMIENTO;1;0
2021;10320;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;2;25824495;4,2;RENDIMIENTO;0;0
2021;12961;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;1;25838145;4,5;RENDIMIENTO;0;0
2021;2104;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;310;2;25852292;5,5;SIGE;1;0
2021;22461;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;310;1;25856296;6,8;RENDIMIENTO;0;0
2021;396;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;410;1;25855077;4,5;RENDIMIENTO;0;0
2021;367;0;2;ANTOF;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;310;4;25797134;6,6;RENDIMIENTO;0;0
2021;3638;0;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;310;1;25850910;6,1;RENDIMIENTO;0;0
2021;3638;0;16;NUBLE;161;16101;CHILLÁN;81;ÑUBLE;310;1;25849632;6;RENDIMIENTO;0;0
2021;10023;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;310;2;25858920;5,2;RENDIMIENTO;0;0
2021;1363;0;5;VALPO;55;5501;QUILLOTA;51;QUILLOTA;310;1;25793009;6,6;RENDIMIENTO;0;0
2021;25589;0;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;310;2;25848158;5,6;RENDIMIENTO;0;0
2021;8105;0;10;LAGOS;102;10202;ANCUD;102;CHILOÉ;310;4;25849844;5,2;RENDIMIENTO;0;0
2021;9008;0;13;RM;131;13113;LA REINA;133;SANTIAGO ORIENTE;310;4;25847961;5,8;RENDIMIENTO;0;0
2021;24685;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;25855914;5,8;RENDIMIENTO;0;0
2021;10854;0;13;RM;135;13505;SAN PEDRO;135;TALAGANTE;310;1;25811962;5,2;RENDIMIENTO;0;0
2021;7626;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;410;1;25839741;5,5;RENDIMIENTO;0;0
2021;10854;0;13;RM;135;13505;SAN PEDRO;135;TALAGANTE;310;1;25823683;5,6;RENDIMIENTO;0;0
2021;1996;0;5;VALPO;51;5102;CASABLANCA;53;VALPARAÍSO;410;3;25980093;6,8;RENDIMIENTO;1;0
2021;4562;0;8;BBIO;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;310;2;25790192;6,3;RENDIMIENTO;0;0
2021;14608;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;2;25852665;6;RENDIMIENTO;0;0
2021;1996;0;5;VALPO;51;5102;CASABLANCA;53;VALPARAÍSO;310;1;25857325;6;RENDIMIENTO;0;0
2021;1996;0;5;VALPO;51;5102;CASABLANCA;53;VALPARAÍSO;410;4;25982551;4,2;RENDIMIENTO;0;0
2021;5219;0;9;ARAUC;92;9201;ANGOL;91;MALLECO;610;1;25854250;6,3;RENDIMIENTO;0;0
2021;2084;0;5;VALPO;56;5602;ALGARROBO;54;SAN ANTONIO;510;4;25796101;5,8;RENDIMIENTO;0;0
2021;20136;0;9;ARAUC;92;9201;ANGOL;91;MALLECO;510;3;25814851;5;RENDIMIENTO;1;0
2021;9486;0;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;310;4;25847648;5,5;RENDIMIENTO;0;0
2021;1549;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;310;1;26049499;5,8;RENDIMIENTO;0;0
2021;200;0;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;510;3;25825388;5,1;RENDIMIENTO;0;0
2021;1262;0;5;VALPO;57;5701;SAN FELIPE;52;LOS ANDES;510;1;25794125;4,6;RENDIMIENTO;0;0
2021;8500;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;510;3;25823519;4,8;RENDIMIENTO;0;0
2021;15746;5;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;310;2;25851857;5,9;SIGE;1;0
2021;25853;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;310;1;25856620;4,7;RENDIMIENTO;0;0
2021;9182;0;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;410;3;25854581;5,3;RENDIMIENTO;1;0
